,user_id,movie_id,rating
73147,717,250,1
33406,517,369,5
99454,777,245,5
80618,189,179,5
45408,561,191,3
60101,593,157,3
6929,290,550,3
82849,896,554,2
18177,450,462,4
13035,295,318,5
73058,940,751,3
77086,442,121,2
78833,796,78,3
43255,385,93,3
97004,798,699,3
93539,451,321,3
65891,487,392,4
15052,56,993,3
55141,7,356,4
99998,13,225,2
76801,239,276,5
16744,139,222,3
64111,901,1049,3
42655,466,79,3
77843,889,232,3
28700,312,671,5
70712,653,779,1
8098,6,15,3
21495,334,877,3
81632,896,1194,3
21645,273,316,4
60972,334,521,4
7958,283,24,4
7785,271,1091,4
12873,119,1086,4
79764,860,49,2
19467,109,380,5
67762,127,230,5
26490,417,206,2
60264,877,31,4
66949,804,183,4
47236,618,276,3
43854,7,666,4
258,299,1018,3
43022,200,443,5
91461,561,588,2
41593,664,187,5
31202,483,199,3
30247,486,748,2
1552,112,327,1
19607,311,480,4
63220,862,429,5
33447,167,521,5
19675,317,323,2
62127,592,48,5
91898,320,597,3
3686,239,612,5
64966,593,763,3
75307,943,794,3
38514,622,521,5
68413,751,87,5
19525,451,300,4
34274,559,294,1
26916,330,729,5
23603,373,1188,3
24474,424,243,4
74490,600,511,5
86937,843,154,3
13036,10,706,4
94126,854,509,4
51015,778,94,2
52879,148,8,4
67288,881,94,2
4092,92,673,4
67715,886,801,3
29049,474,591,3
59507,761,1014,1
4018,189,276,3
67708,731,136,4
92698,404,876,2
10414,236,546,4
14027,145,230,5
66138,886,238,3
98620,97,208,5
18960,435,554,3
78109,862,928,4
33586,308,566,4
74883,843,550,3
41533,487,17,3
998,230,172,4
53810,724,288,4
28538,458,234,4
71151,621,50,5
34089,128,471,4
64802,914,111,1
77442,804,282,4
96309,883,26,3
62691,468,471,3
83804,389,559,3
48436,601,201,5
93498,671,172,5
23772,270,145,3
78544,890,636,3
93357,324,846,5
81178,378,473,3
22473,76,216,4
41941,349,118,2
47693,280,764,4
53598,145,1289,1
41977,453,975,2
54077,472,210,5
21605,196,70,3
81603,717,742,5
31493,474,203,5
59625,560,1021,4
71337,450,403,4
3981,200,229,5
3481,208,204,3
49829,414,325,3
21739,178,219,4
81284,905,129,4
24917,407,218,4
57889,838,318,5
45616,313,102,3
56541,43,58,3
26212,122,69,2
90245,936,6,5
29163,541,28,4
52101,456,1059,4
58112,222,477,2
92628,923,257,5
27221,304,895,3
14503,242,291,3
20521,264,204,5
66471,472,660,5
3001,92,763,3
32054,493,746,4
67539,541,659,5
45611,393,561,3
94236,850,132,5
93557,768,100,5
64776,234,622,2
21753,377,268,3
87750,815,427,5
43660,508,185,5
94012,807,743,3
38022,385,1462,4
4211,334,224,2
60090,294,1014,2
80924,85,1039,4
91295,158,70,4
87218,551,333,5
62659,784,754,3
43472,629,50,5
85947,915,346,2
38609,216,201,3
17813,189,1117,5
40103,554,318,5
76106,334,208,5
77541,429,772,3
69114,898,300,2
5849,94,153,5
61198,481,70,5
95161,537,703,3
58119,435,679,3
42347,90,654,5
77398,865,121,1
33279,405,779,1
12747,91,161,3
37551,85,813,4
86970,734,95,4
99088,654,496,4
25948,328,62,3
47952,704,461,3
96606,22,233,3
66691,919,322,3
32767,187,168,5
61788,592,1048,3
63553,450,511,5
12894,249,748,3
47691,502,258,2
71947,551,67,5
43560,601,98,3
98690,95,386,2
34191,276,44,3
3893,287,1016,5
34415,13,914,2
31670,328,301,2
25242,330,63,3
63547,221,1098,4
60887,648,185,5
19942,412,193,4
9956,5,397,2
39706,644,50,4
27268,416,144,5
48281,564,597,4
78969,602,261,3
83682,502,328,4
8878,177,195,4
23862,83,732,4
60631,92,304,4
12414,64,156,4
71663,788,177,3
35232,280,1112,4
65158,271,692,4
8827,190,628,4
98519,395,118,3
2706,54,268,5
14286,349,455,2
88299,917,879,2
21067,405,1119,3
81546,666,811,4
53648,16,661,4
65134,717,281,4
94720,613,12,5
361,18,26,4
85705,894,32,4
65260,411,485,4
58132,543,192,4
13320,269,44,3
79933,581,7,4
73866,557,246,5
25281,234,180,3
42495,630,477,4
46319,198,164,3
73754,553,506,4
88803,401,429,3
30815,545,524,4
38714,627,300,4
54857,608,56,5
20995,145,1288,4
60127,641,305,5
44571,474,107,3
17147,334,173,4
47434,551,24,5
18043,109,546,3
78066,185,258,4
84155,843,181,3
11375,206,678,1
13734,389,153,3
38538,498,275,3
79388,823,606,4
85910,397,484,5
71489,749,1088,2
70113,804,367,3
98433,42,103,3
58680,826,684,3
98496,767,177,5
70860,786,9,5
49759,599,948,4
19203,193,194,4
61483,429,1118,4
51212,771,88,4
44532,498,887,3
41896,551,431,4
75998,640,169,5
49725,753,673,1
65761,733,985,3
49630,157,120,1
94910,600,1274,2
6540,314,591,5
56783,830,82,3
6005,339,573,3
3611,136,298,4
48078,1,238,4
26508,523,153,4
11830,342,1160,3
68126,854,358,2
939,161,318,3
7159,13,786,3
14685,29,269,4
97650,724,1105,1
27292,121,1266,4
34722,69,50,5
51046,267,498,5
57291,92,210,4
24965,385,145,1
66939,387,563,2
52261,727,204,3
49161,610,117,4
63564,365,316,4
61416,592,686,5
1111,62,59,4
20830,64,209,5
59717,821,174,5
87142,158,285,5
72846,625,204,3
12168,269,171,5
69472,682,824,1
91950,851,349,3
60286,574,883,4
76909,758,134,5
28945,15,930,2
54974,655,1053,1
51974,87,472,4
23275,407,202,4
6810,293,153,4
64717,833,183,5
36438,469,483,5
10323,303,391,1
32545,318,70,5
82585,10,700,4
56442,472,465,3
32795,389,503,3
84644,629,324,2
80040,886,1119,4
73994,697,815,3
21446,7,556,3
2899,236,729,5
34648,313,739,3
1565,90,499,5
29635,234,1205,1
13927,405,1561,1
66324,326,550,5
1281,16,209,5
26072,145,877,2
175,43,137,4
81395,883,1592,5
59130,600,576,3
52034,663,762,4
83796,610,673,4
88062,880,473,3
31992,229,300,2
10663,303,294,4
13010,347,291,5
85255,648,435,5
54579,551,88,4
60312,664,1101,3
48155,483,318,3
98170,318,25,5
30144,368,569,3
55554,92,934,2
74548,655,640,2
83029,831,237,4
86200,932,708,4
78569,616,258,4
50567,601,87,4
64295,486,742,2
91686,492,474,5
70274,841,344,3
90993,180,181,2
87586,545,395,4
78189,640,691,4
6241,354,462,3
36062,619,809,1
58829,450,630,3
49895,13,448,1
30612,82,456,1
72347,336,585,3
79567,838,190,4
2118,148,114,5
3479,286,1039,5
13710,286,88,4
5882,295,1503,2
21332,450,559,3
65772,326,521,2
93851,851,284,3
13358,38,79,3
33929,268,1314,2
29279,50,276,2
98419,348,827,4
32993,592,418,4
68536,796,821,4
35445,577,365,5
34751,498,61,4
97722,749,975,4
67777,43,257,4
17586,313,471,4
72555,693,649,2
49089,305,198,4
68826,868,449,3
57878,246,570,1
31372,416,237,3
30875,293,463,4
26980,271,520,5
75009,833,69,2
40940,207,196,4
9949,184,647,5
14177,119,568,4
84631,175,136,4
7453,276,272,5
45827,608,16,2
64058,763,56,5
5017,303,398,1
28129,387,250,4
11047,149,896,4
1410,298,1346,3
54206,622,156,5
4487,201,210,2
35255,281,331,3
35452,303,170,5
26402,293,165,3
82586,216,134,4
19012,73,518,5
39527,527,531,3
24235,193,310,4
36307,56,523,4
83380,867,1039,5
44293,582,50,5
78736,802,678,4
71250,894,170,4
9212,148,169,5
30555,343,257,3
72927,923,3,4
48178,94,210,4
74661,610,508,3
86259,895,988,3
66235,820,343,4
76239,405,920,1
46756,561,277,3
13132,152,151,4
77805,159,293,4
49326,486,129,4
44402,507,315,5
59635,137,1028,5
60174,864,227,4
35745,617,396,1
23953,7,678,3
11048,393,633,2
53170,619,22,5
40404,263,443,5
69961,825,257,4
20202,249,298,4
15069,23,222,4
93243,588,186,4
73743,715,28,5
63653,715,697,2
71439,911,501,3
39814,417,940,2
22150,23,597,3
85421,833,150,3
34494,194,402,3
59920,474,58,4
74324,389,524,5
77612,670,191,4
70998,796,286,2
43663,648,79,5
88827,30,319,4
44325,632,150,2
5286,240,301,5
55993,421,187,4
5423,144,518,3
56454,545,751,3
97613,883,1012,5
96995,932,526,5
27392,378,716,3
84803,214,209,5
71359,455,50,5
95554,514,432,4
61988,673,315,5
76256,144,100,5
52545,660,117,3
58441,437,629,3
23310,250,288,4
6622,102,685,3
27966,490,123,2
81421,452,1255,2
73883,731,66,4
46473,707,1176,2
64020,639,549,2
17347,342,1073,1
89399,616,292,4
87962,632,2,4
91892,889,514,1
90761,130,203,4
54706,299,153,3
62761,536,179,2
15415,383,86,5
10214,201,77,2
55379,450,715,3
55564,429,87,3
73225,495,185,5
42642,588,934,4
27709,314,801,3
40283,629,162,5
48209,361,742,1
50066,664,649,4
62997,650,568,3
24398,391,69,4
64163,524,1101,4
23695,407,99,4
51752,450,292,5
27865,473,1142,5
94520,913,919,4
31860,16,234,5
3640,294,539,4
65089,660,307,3
91005,540,147,3
4965,342,746,4
51854,265,111,2
37436,590,1017,4
54276,807,465,4
70172,881,218,4
71940,758,227,4
56287,447,156,5
56105,595,298,4
8368,85,498,4
14801,59,866,3
44745,125,117,3
69850,787,302,3
76633,7,318,5
50147,196,411,4
26387,142,124,4
86867,130,219,5
48823,655,537,3
4474,148,529,5
25841,435,153,3
19316,387,55,3
47457,644,289,1
29768,141,333,5
77732,159,125,5
62062,648,112,2
21938,222,24,3
20251,106,1028,3
38150,416,748,4
86032,815,114,5
10840,256,2,5
15374,125,493,4
47147,551,331,5
6036,280,566,4
83764,823,206,4
15580,336,1017,5
21318,75,235,4
57573,835,157,4
80865,722,294,2
24843,474,610,3
78917,727,114,5
5012,13,319,4
64591,486,1609,3
43352,46,305,5
89599,887,127,3
24723,499,347,4
56015,116,307,3
55425,487,144,5
8733,331,277,4
61986,727,1042,2
36291,553,151,5
33534,507,271,5
28687,389,435,4
42766,450,471,4
28426,286,707,5
98663,280,172,3
1488,81,280,4
66018,847,485,3
29520,328,232,3
10621,283,709,5
71669,498,517,4
56792,757,203,5
36051,279,869,1
83837,896,709,3
93884,655,673,3
23323,467,264,2
43148,161,1117,3
26626,435,175,4
13281,28,568,4
40839,119,340,4
29748,224,689,3
45482,343,747,4
19349,343,188,4
32026,354,98,3
39280,180,98,5
94315,693,662,4
28987,300,876,5
38024,495,705,4
2370,7,44,5
58551,378,1053,3
62554,65,64,5
38096,478,111,3
89593,708,981,3
99395,403,1199,2
29877,113,116,3
30537,101,117,4
84180,829,257,4
3443,211,526,4
41200,622,15,4
98416,886,655,4
23143,158,96,4
41973,70,264,4
14915,298,503,4
5803,328,1126,3
7009,138,617,4
39987,381,1098,4
95237,682,24,4
44067,371,183,5
97124,798,83,4
58749,392,50,5
2306,226,147,3
58887,543,94,3
14495,305,778,4
56294,549,620,3
8219,311,527,4
37341,561,193,3
46036,665,71,4
17286,151,484,4
5213,304,298,5
8019,90,521,4
95964,756,82,3
57758,119,70,3
92476,916,583,4
45087,505,1,3
4927,49,117,1
71012,727,635,2
38248,171,906,3
77089,934,432,5
83793,387,731,1
6783,235,474,5
65054,875,176,4
74278,889,470,4
32764,584,258,4
60537,409,428,4
42651,77,25,2
87797,840,645,3
71829,870,483,5
69276,708,125,4
49559,560,270,4
82262,880,1258,3
39268,90,286,5
38618,561,1110,2
94037,725,111,3
84159,561,701,3
33918,496,480,3
26316,417,123,2
50634,167,673,4
20474,201,773,4
49913,458,286,4
12123,255,413,2
24240,349,596,2
81194,345,980,4
42066,455,475,4
72605,443,175,2
58235,655,371,3
22272,387,273,4
88243,643,210,4
19370,417,23,3
97610,557,307,5
60032,405,1035,1
60115,59,466,4
81721,773,90,4
11449,109,1039,2
17608,391,497,3
91217,828,475,4
58237,381,178,4
41243,56,265,4
68491,655,636,3
66171,892,191,5
87761,875,937,4
16451,189,174,5
71910,121,25,5
25884,280,725,3
19182,348,1061,5
6688,119,272,5
50526,761,289,2
45392,670,615,3
61201,256,1033,4
15104,372,325,4
11190,320,554,4
51955,630,118,4
66374,811,892,4
8133,303,153,5
20640,307,210,2
95385,135,5,3
29628,33,294,3
89019,527,433,4
90695,877,463,4
80619,621,721,4
95521,405,1260,1
16122,267,227,3
59296,500,69,4
80958,667,268,3
83150,851,231,4
69310,721,8,4
34971,405,562,1
69101,794,150,4
97087,774,82,2
9599,373,241,5
6630,114,191,3
10254,196,580,2
20687,379,528,5
9450,168,123,3
58910,544,331,3
93659,896,219,3
44046,298,211,5
19219,81,147,4
8457,10,509,4
53173,684,742,4
26637,508,172,5
81280,537,733,3
99354,249,147,5
76300,577,215,5
64699,502,288,5
45623,104,15,5
61800,495,120,5
27855,90,427,5
38767,567,181,1
31397,236,9,5
86862,642,118,3
47196,712,728,4
47368,528,185,4
34615,496,7,4
97451,701,286,4
74631,497,1415,2
10787,283,659,5
49946,486,1197,4
17515,92,248,4
90015,234,1010,2
26688,530,527,4
91678,151,664,5
84531,804,307,4
17734,125,208,3
67967,881,178,3
42322,435,1225,3
49048,703,117,4
34736,198,55,3
96916,573,495,2
40037,323,288,3
40914,457,50,5
55983,567,847,4
59259,825,741,4
74384,627,187,5
28682,339,203,4
62516,792,831,2
17716,143,325,5
33214,405,807,1
49432,211,64,3
18512,28,436,5
91795,332,472,3
74436,717,288,1
84315,893,161,5
63798,833,665,3
54207,206,360,1
14283,404,269,4
68568,524,559,3
67609,829,222,4
1891,263,117,3
37802,463,151,4
20191,50,288,4
50832,128,274,4
34571,360,100,5
69324,881,228,3
26463,468,251,4
545,197,346,3
5894,164,313,5
75184,586,159,4
7816,152,790,5
90625,853,880,5
90554,917,248,4
99418,655,305,4
29436,487,196,5
91230,882,199,5
12081,158,244,4
66093,312,97,5
64569,334,815,3
46209,699,544,4
78232,308,637,3
51644,409,303,4
89783,538,174,4
18766,286,949,4
69943,674,257,4
1656,42,685,4
22561,182,191,4
98304,536,450,2
55222,304,763,4
7538,156,192,4
13920,399,229,2
66410,846,486,5
21417,463,225,3
89654,940,1167,4
70818,13,497,5
71675,672,1023,2
53215,389,197,5
97635,860,339,3
25978,495,391,3
6890,92,252,4
10143,155,286,4
33129,551,238,5
2197,275,520,4
22729,75,123,3
9651,249,172,3
33275,303,227,3
62674,551,461,3
64698,806,195,3
46536,472,63,4
10476,95,660,5
16068,275,144,4
44078,524,584,1
80781,568,604,4
51669,466,11,3
32694,506,182,5
86898,646,748,3
60987,750,749,3
73944,405,209,3
97405,921,276,1
64772,725,15,4
90793,378,728,3
35153,57,546,4
3056,158,1,4
62475,192,100,5
24424,43,269,5
18458,417,98,5
3910,59,10,4
9631,348,975,4
54698,772,326,4
9045,253,175,2
69464,283,211,4
92305,161,118,2
55368,573,657,4
23875,357,245,4
96977,716,195,1
29575,56,191,4
65574,870,181,4
83991,870,1019,3
20917,410,289,1
89318,831,1119,3
74708,847,428,3
42787,630,257,3
35748,329,323,2
46486,3,333,2
44250,682,443,3
93785,716,229,3
15771,314,764,3
59737,757,684,4
52078,497,423,3
32771,359,121,4
92186,621,386,3
7556,184,1232,3
86301,875,518,4
42979,601,842,1
30406,60,160,4
39930,588,220,5
88561,916,286,4
53348,663,50,5
56897,757,265,3
81305,464,259,4
4423,262,406,3
30589,504,416,4
58543,12,228,4
94241,868,588,1
89829,562,550,4
27945,13,883,3
47025,56,144,5
38281,236,866,3
89896,561,176,4
23062,445,475,5
56564,254,871,2
58213,417,1090,3
24683,144,435,4
50748,510,313,5
13574,293,843,3
86989,203,628,4
12933,91,484,4
85648,653,183,3
61941,435,230,3
69535,932,617,4
35163,583,265,4
87210,459,271,4
48950,200,405,3
11230,235,213,4
50228,497,559,4
28070,385,871,1
75769,727,596,4
97716,609,352,1
3651,194,756,1
29080,178,729,4
44743,639,724,3
18756,5,364,1
60343,314,997,1
65497,541,403,3
80000,863,1431,4
46652,501,840,4
6613,239,530,5
25960,116,268,5
37723,76,343,3
26568,406,215,3
42978,654,1285,4
51822,484,24,1
50652,771,203,1
60108,506,430,4
64918,643,516,4
46947,709,28,5
6019,334,223,5
94539,833,4,3
77337,682,823,2
10954,328,1109,3
8167,328,162,4
61623,782,268,3
72684,711,180,4
85924,414,11,5
99488,344,302,5
47313,693,162,3
51381,389,205,4
47581,463,248,3
55223,764,9,4
18934,417,127,4
80097,331,306,5
40340,604,201,3
65959,3,347,5
70280,883,174,4
6394,16,228,5
34697,505,265,4
52502,634,1284,3
51732,398,205,5
62938,592,1010,5
22928,213,252,3
97317,933,175,4
46837,653,458,2
79560,537,431,4
3797,249,476,3
87130,654,367,4
86972,593,73,2
33310,494,924,4
7612,32,118,3
82447,437,196,4
68824,571,1039,3
71226,11,737,4
2770,102,732,3
33522,465,194,4
83718,872,300,5
94630,700,98,3
97961,870,289,2
34588,280,313,3
47992,746,96,4
53205,159,456,3
5040,206,333,4
23507,476,204,4
28885,379,398,1
47487,661,222,3
74260,758,430,5
81655,58,354,3
66966,905,282,3
28316,328,649,3
14141,345,387,4
82638,664,482,5
64460,703,25,3
75401,863,752,4
79793,677,539,3
80875,620,82,5
48992,656,303,4
47085,379,186,5
2696,93,15,5
80689,943,23,4
39789,504,1041,3
75447,452,50,5
94235,880,172,5
4210,115,11,4
11448,92,961,4
94964,308,396,4
34895,445,310,1
9882,299,216,5
53888,568,486,4
11335,313,154,2
78081,111,307,2
3914,10,48,4
66494,880,1030,2
61335,64,111,4
74963,393,1225,3
91994,922,80,3
98036,658,22,4
66566,846,72,4
66421,43,208,5
43165,405,679,1
16958,325,517,4
47459,457,410,4
60974,870,171,4
3833,292,488,5
3039,326,480,4
46665,416,815,4
49519,244,1095,2
7621,24,477,5
4659,189,1021,5
77934,880,128,3
73141,816,349,4
75715,934,648,3
18322,385,922,4
96255,648,82,5
93159,907,272,5
43048,625,584,3
55935,693,527,3
6820,56,98,4
1885,81,169,4
39378,493,181,5
63691,298,199,4
66588,491,127,3
8767,5,94,3
60682,233,614,4
18005,327,265,2
5167,22,29,1
3835,42,785,4
37304,405,234,5
95314,920,301,2
24695,450,468,4
9043,312,96,5
22880,442,26,3
37160,474,1045,4
32401,271,546,2
709,268,147,4
52837,650,434,4
86411,648,428,2
48771,699,307,3
20090,378,959,3
77786,828,327,4
23967,85,432,4
74791,826,226,4
26204,56,234,4
68304,481,198,4
69082,851,331,3
59221,548,595,4
75675,899,710,3
20766,99,28,3
31962,540,245,3
60586,215,132,5
53811,7,638,4
22106,6,165,5
72339,929,271,2
65191,891,278,4
82842,747,95,3
37309,484,144,4
28994,493,1278,5
12362,13,546,3
39709,95,207,5
32225,299,249,3
48615,632,705,5
41461,7,631,4
91268,880,310,3
51814,621,24,4
52056,71,744,4
74816,934,514,5
89771,751,486,3
44284,393,204,4
48526,74,539,3
80524,660,172,4
36925,551,1207,1
29303,465,584,3
690,222,49,3
34791,221,273,5
73345,840,132,4
87601,805,196,2
86933,399,511,3
53160,385,283,2
87258,553,213,5
20303,280,77,3
42826,683,1483,3
11907,336,276,4
80895,881,192,5
57794,535,45,3
69386,17,221,2
2596,229,313,2
28305,104,508,2
47777,130,2,4
33737,158,694,5
89691,881,96,3
33140,23,151,3
4514,49,569,3
53919,123,432,5
41255,405,694,1
95094,579,331,3
50186,749,144,5
9253,308,205,3
90255,506,12,5
54754,698,220,3
49790,290,419,4
23905,437,483,5
52025,448,345,5
50277,648,520,4
27909,299,1050,4
67939,907,282,4
33333,500,42,5
44991,600,1188,3
25337,301,181,5
15892,318,211,5
92864,419,197,5
90618,650,639,3
83086,881,216,4
28037,447,111,3
61179,491,286,4
38564,2,273,4
43261,592,751,3
24158,479,135,4
67485,919,462,3
50032,662,93,5
68657,828,382,3
23351,256,118,5
83512,837,284,1
2947,177,79,4
26197,181,877,2
51424,780,433,1
54631,704,1454,3
41503,99,975,3
44424,655,1085,2
13413,276,68,4
36836,104,237,3
96545,690,514,1
40904,538,710,3
56331,682,582,1
75425,846,66,4
61836,414,748,3
63136,405,1311,1
19387,207,191,4
91630,642,172,5
29369,537,663,3
5666,234,316,4
66163,747,651,5
89315,592,237,4
45683,295,70,5
40179,566,96,3
68885,763,1065,5
6043,64,429,4
1803,221,327,4
21171,197,232,4
28073,416,448,3
27403,58,741,2
59683,797,781,5
22897,299,1006,4
20619,160,640,3
31985,291,164,4
91869,932,510,4
39899,201,226,3
42359,298,153,3
82441,885,584,3
53074,537,20,3
72466,758,364,4
93751,334,1263,4
24129,380,213,2
67829,244,58,3
19837,305,1104,4
50702,600,399,4
44995,504,631,4
50512,682,41,3
40633,650,480,5
31885,567,302,4
34013,456,696,3
39221,533,210,5
92667,942,480,5
3718,290,274,4
4442,121,121,2
2149,186,983,3
92629,151,610,5
1665,130,542,3
96242,883,216,4
40948,90,154,5
72616,363,176,4
63813,786,732,4
22961,151,86,5
79288,788,215,3
39431,561,273,5
8453,269,177,5
16175,13,519,5
34382,385,851,5
10536,178,596,3
77296,741,660,3
75845,622,375,2
46290,727,123,3
42888,299,274,3
77194,669,181,5
15569,389,662,3
50559,10,602,5
43347,618,559,3
30087,276,151,5
67181,559,520,5
78406,481,181,5
52775,551,924,5
54912,827,329,3
25958,308,558,4
58137,710,187,5
57298,663,473,3
86818,870,433,3
56044,567,487,4
49396,619,1231,2
9432,296,238,4
61295,727,729,2
81180,401,584,3
17539,178,696,4
24213,181,363,1
67245,795,42,3
19751,387,268,3
97565,882,501,5
97912,699,3,3
63964,868,651,5
40035,648,411,2
48767,95,197,4
87548,328,51,3
9859,249,174,4
61415,881,49,5
56661,804,33,4
91759,578,300,4
37096,311,498,4
84893,445,343,1
23334,335,902,5
86777,642,975,2
44971,618,1032,2
43493,207,317,4
11267,95,728,3
74128,843,53,2
482,222,278,2
7808,6,467,4
58270,378,951,3
74044,804,1210,2
92204,758,1047,3
44340,336,780,3
41511,619,1314,3
49271,407,393,2
96280,916,382,4
44734,664,450,3
93464,311,448,5
77668,576,208,3
97217,882,291,4
27034,489,263,2
85652,833,163,3
45378,711,684,3
2544,14,530,5
80437,682,318,4
90371,865,1240,5
93331,432,293,5
2554,94,455,3
88024,541,90,4
92094,795,747,3
78468,429,1109,2
25203,250,313,5
37793,207,1049,3
6164,13,318,3
3653,43,328,4
86697,931,333,5
37199,23,91,4
70319,755,887,3
46555,429,141,3
63218,807,678,3
19584,295,142,4
35261,128,651,5
66365,679,153,2
97332,244,67,4
76411,496,22,4
21274,407,313,4
82239,838,705,5
7187,123,485,5
76851,349,291,3
73188,892,501,3
81256,751,172,5
26306,365,288,5
52299,555,150,4
4779,13,913,1
71755,468,963,5
43470,450,966,4
97335,183,1215,1
38231,627,175,1
74772,137,96,5
19211,373,100,3
59770,474,313,4
64201,44,756,3
47562,650,98,4
39832,638,554,3
92514,826,625,3
83977,627,237,4
7551,244,232,4
80607,633,237,4
37445,373,1110,4
85063,864,684,4
60676,844,228,3
55457,559,196,5
88860,840,644,4
44759,405,1271,2
89893,60,228,4
66330,922,1035,3
49165,568,494,4
20330,389,526,3
98296,903,1009,4
65831,746,685,3
34025,2,293,4
46276,194,157,4
60984,393,1180,4
46350,391,168,4
21843,157,1051,4
66106,758,533,4
85991,666,294,3
46081,145,164,4
62890,422,670,2
80427,533,483,4
41968,664,478,5
51187,59,187,5
52671,714,472,2
14605,343,196,4
34975,608,150,3
47939,462,259,3
32260,357,273,5
76180,901,181,4
1584,92,790,3
87217,821,473,3
27800,293,1229,1
37105,621,364,3
79076,98,210,4
26714,86,328,2
49653,355,328,4
19703,370,604,4
20305,92,208,4
18672,355,307,4
11933,276,209,4
41309,280,402,4
33071,457,44,4
72265,480,249,1
24801,327,1103,4
34374,215,228,5
90776,664,525,4
4225,34,259,2
6601,314,126,2
48571,572,277,1
57724,688,338,5
21964,118,675,5
1138,151,747,3
34091,42,501,5
66236,545,77,3
23841,295,188,3
6117,303,450,3
44749,158,1067,4
69680,77,527,4
72216,707,64,3
89844,751,481,4
4239,205,984,1
57354,601,258,5
20195,385,455,4
17498,294,1161,3
63189,890,237,3
63481,272,234,4
36582,307,209,5
84816,919,332,4
72889,453,750,4
28266,44,429,4
